ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1900559,Riku Miura,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900560,Ryuichi Kihara,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900561,Anastasiya Metelkina,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900562,Luka Berulava,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900563,Minerva Hase,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900564,Nikita Volodin,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900565,Maria Pavlova,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900566,Alexei Sviatchenko,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900567,Sui Wenjing,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900568,Han Cong,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900569,Sara Conti,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900570,Niccolò Macii,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900571,Emily Chan,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900572,Spencer Howe,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900573,Lia Pereira,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900574,Trennt Michaud,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900575,Ellie Kam,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900576,Danny O'Shea,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900577,Annika Hocke,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900578,Robert Kunkel,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900579,Deanna Stellato-Dudek,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900580,Maxime Deschamps,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900581,Rebecca Ghilardi,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900582,Filippo Ambrosini,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900583,Ioulia Chtchetinina,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900584,Michal Wozniak,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900585,Karina Akopova,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900586,Nikita Rakhmanin,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900587,Anastasia Vaipan-Law,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900588,Luke Digby,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900589,Camille Kovalev,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900590,Pavel Kovalev,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900591,Daria Danilova,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900592,Michel Tsiba,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900593,Anastasia Golubeva,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900594,Hektor Giotopoulos Moore,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900595,Yuna Nagaoka,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900596,Sumitada Moriguchi,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Pairs, Mixed",NA
1900597,Laurence Fournier Beaudry,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900598,Guillaume Cizeron,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900599,Madison Chock,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900600,Evan Bates,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900601,Piper Gilles,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900602,Paul Poirier,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900603,Charlène Guignard,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900604,Marco Fabbri,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900605,Emilea Zingas,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900606,Vadym Kolesnik,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900607,Allison Reed,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900608,Saulius Ambrulevičius,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900609,Lilah Fear,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900610,Lewis Gibson,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900611,Evgeniia Lopareva,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900612,Geoffrey Brissaud,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900613,Olivia Smart,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900614,Tim Dieck,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900615,Marjorie Lajoie,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900616,Zachary Lagha,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900617,Christina Carreira,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900618,Anthony Ponomarenko,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900619,Juulia Turkkila,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900620,Matthias Versluis,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900621,Diana Davis,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900622,Gleb Smolkin,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900623,Marie-Jade Lauriault,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900624,Romain Le Gac,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900625,Natálie Taschlerová,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900626,Filip Taschler,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900627,Kateřina Mrázková,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900628,Daniel Mrázek,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900629,Phebe Bekker,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900630,James Hernandez,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900631,Holly Harris,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900632,Jason Chan,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900633,Sofía Val,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900634,Asaf Kazimov,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900635,Milla Reitan,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900636,Nikolaj Majorov,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900637,Wang Shiyue,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900638,Liu Xinyu,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900639,Lim Hannah,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900640,Quan Ye,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900641,Jennifer Janse van Rensburg,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900642,Benjamin Steffan,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Ice Dance, Mixed",NA
1900643,Madison Chock,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900644,Amber Glenn,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900645,Ellie Kam,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900646,Alysa Liu,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900647,Evan Bates,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900648,Ilia Malinin,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900649,Danny O'Shea,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900650,Riku Miura,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900651,Kaori Sakamoto,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900652,Utana Yoshida,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900653,Yuma Kagiyama,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900654,Ryuichi Kihara,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900655,Masaya Morita,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900656,Shun Sato,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900657,Sara Conti,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900658,Charlène Guignard,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900659,Lara Naki Gutmann,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900660,Marco Fabbri,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900661,Daniel Grassl,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900662,Niccolò Macii,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900663,Matteo Rizzo,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900664,Diana Davis,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900665,Anastasiya Gubanova,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900666,Anastasiya Metelkina,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900667,Luka Berulava,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900668,Nika Egadze,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900669,Gleb Smolkin,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900670,Piper Gilles,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900671,Marjorie Lajoie,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900672,Lia Pereira,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900673,Madeline Schizas,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900674,Stephen Gogolev,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900675,Zachary Lagha,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900676,Trennt Michaud,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900677,Paul Poirier,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900678,Laurence Fournier Beaudry,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900679,Camille Kovalev,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900680,Lorine Schild,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900681,Kevin Aymoz,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900682,Guillaume Cizeron,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900683,Pavel Kovalev,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900684,Lim Hannah,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900685,Sin Ji-A,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900686,Cha Jun-Hwan,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900687,Quan Ye,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900688,Sui Wenjing,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900689,Wang Shiyue,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900690,Zhang Ruiyang,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900691,Han Cong,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900692,Jin Boyang,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900693,Liu Xinyu,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900694,Lilah Fear,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900695,Kristen Spours,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900696,Anastasia Vaipan-Law,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900697,Edward Appleby,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900698,Luke Digby,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900699,Lewis Gibson,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900700,Ioulia Chtchetinina,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900701,Sofiia Dovhal,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900702,Katia Kurakova,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900703,Wiktor Kulesza,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900704,Vladimir Samoilov,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900705,Michal Wozniak,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Figure Skating,"Figure Skating Team, Mixed",NA
1900706,David Gleirscher,M,NA,NA,NA,AUT,AUT,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",Gold
1900707,Chris Mazdzer,M,NA,NA,NA,USA,USA,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",Silver
1900708,Johannes Ludwig,M,NA,NA,NA,GER,GER,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",Bronze
1900709,Dominik Fischnaller,M,NA,NA,NA,ITA,ITA,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900710,Felix Loch,M,NA,NA,NA,GER,GER,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900711,Sam Edney,M,NA,NA,NA,CAN,CAN,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900712,Kevin Fischnaller,M,NA,NA,NA,ITA,ITA,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900713,Roman Repilov,M,NA,NA,NA,ROC,ROC,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900714,Wolfgang Kindl,M,NA,NA,NA,AUT,AUT,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900715,Andi Langenhan,M,NA,NA,NA,GER,GER,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900716,Kristers Aparjods,M,NA,NA,NA,LAT,LAT,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900717,Reid Watts,M,NA,NA,NA,CAN,CAN,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900718,Stepan Fyodorov,M,NA,NA,NA,ROC,ROC,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900719,Semyon Pavlichenko,M,NA,NA,NA,ROC,ROC,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900720,Reinhard Egger,M,NA,NA,NA,AUT,AUT,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900721,Mitchel Malyk,M,NA,NA,NA,CAN,CAN,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900722,Emanuel Rieder,M,NA,NA,NA,ITA,ITA,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900723,Taylor Morris,M,NA,NA,NA,USA,USA,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900724,Maciej Kurowski,M,NA,NA,NA,POL,POL,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900725,Inārs Kivlenieks,M,NA,NA,NA,LAT,LAT,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900726,Ondřej Hyman,M,NA,NA,NA,CZE,CZE,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900727,AJ Rosen,M,NA,NA,NA,GBR,GBR,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900728,Anton Dukach,M,NA,NA,NA,UKR,UKR,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900729,Artūrs Dārznieks,M,NA,NA,NA,LAT,LAT,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900730,Jozef Ninis,M,NA,NA,NA,SVK,SVK,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900731,Tucker West,M,NA,NA,NA,USA,USA,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900732,Mateusz Sochowicz,M,NA,NA,NA,POL,POL,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900733,Alex Ferlazzo,M,NA,NA,NA,AUS,AUS,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900734,Valentin Crețu,M,NA,NA,NA,ROU,ROU,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900735,Im Nam-Gyu,M,NA,NA,NA,KOR,KOR,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900736,Andrei Turea,M,NA,NA,NA,ROU,ROU,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900737,Gio Sogoiani,M,NA,NA,NA,GEO,GEO,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900738,Rupert Staudinger,M,NA,NA,NA,GBR,GBR,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900739,Shiva Keshavan,M,NA,NA,NA,IND,IND,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900740,Jakub Šimoňák,M,NA,NA,NA,SVK,SVK,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900741,Nikita Kopyrenko,M,NA,NA,NA,KAZ,KAZ,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900742,Pavel Angelov,M,NA,NA,NA,BUL,BUL,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900743,Lien Te-An,M,NA,NA,NA,TPE,TPE,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
