ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1504782,Bernadette Szőcs,M,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Table Tennis,"Table Tennis Doubles, Mixed",NA
1504783,Heming Hu,M,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Table Tennis,"Table Tennis Doubles, Mixed",NA
1504784,Melissa Tapper,M,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Table Tennis,"Table Tennis Doubles, Mixed",NA
1504785,Stefan Fegerl,M,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Table Tennis,"Table Tennis Doubles, Mixed",NA
1504786,Sofia Polcanova,M,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Table Tennis,"Table Tennis Doubles, Mixed",NA
1504787,Eugene Wang,M,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Table Tennis,"Table Tennis Doubles, Mixed",NA
1504788,Mo Zhang,M,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Table Tennis,"Table Tennis Doubles, Mixed",NA
1504789,Jorge Campos,M,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Table Tennis,"Table Tennis Doubles, Mixed",NA
1504790,Daniela Fonseca,M,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Table Tennis,"Table Tennis Doubles, Mixed",NA
1504791,Omar Assar,M,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Table Tennis,"Table Tennis Doubles, Mixed",NA
1504792,Dina Meshref,M,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Table Tennis,"Table Tennis Doubles, Mixed",NA
1504793,Ádám Szudi,M,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Table Tennis,"Table Tennis Doubles, Mixed",NA
1504794,Szandra Pergel,M,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Table Tennis,"Table Tennis Doubles, Mixed",NA
1504795,Sharath Kamal Achanta,M,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Table Tennis,"Table Tennis Doubles, Mixed",NA
1504796,Manika Batra,M,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Table Tennis,"Table Tennis Doubles, Mixed",NA
1504797,Ľubomír Pištej,M,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Table Tennis,"Table Tennis Doubles, Mixed",NA
1504798,Barbora Balážová,M,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Table Tennis,"Table Tennis Doubles, Mixed",NA
1504799,Fan Zhendong,M,NA,NA,NA,CHN,CHN,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",Gold
1504800,Truls Möregårdh,M,NA,NA,NA,SWE,SWE,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",Silver
1504801,Félix Lebrun,M,NA,NA,NA,FRA,FRA,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",Bronze
1504802,Hugo Calderano,M,NA,NA,NA,BRA,BRA,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504803,Omar Assar,M,NA,NA,NA,EGY,EGY,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504804,Tomokazu Harimoto,M,NA,NA,NA,JPN,JPN,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504805,Jang U-Jin,M,NA,NA,NA,KOR,KOR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504806,Lin Yun-Ju,M,NA,NA,NA,TPE,TPE,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504807,Kirill Gerasimenko,M,NA,NA,NA,KAZ,KAZ,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504808,Kanak Jha,M,NA,NA,NA,USA,USA,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504809,Darko Jorgić,M,NA,NA,NA,SLO,SLO,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504810,Kao Cheng-Jui,M,NA,NA,NA,TPE,TPE,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504811,Alexis Lebrun,M,NA,NA,NA,FRA,FRA,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504812,Anders Lind,M,NA,NA,NA,DEN,DEN,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504813,Dimitrij Ovtcharov,M,NA,NA,NA,GER,GER,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504814,Shunsuke Togami,M,NA,NA,NA,JPN,JPN,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504815,Noshad Alamian,M,NA,NA,NA,IRI,IRI,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504816,Andrej Gaćina,M,NA,NA,NA,CRO,CRO,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504817,Panagiotis Gkionis,M,NA,NA,NA,GRE,GRE,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504818,Jonathan Groth,M,NA,NA,NA,DEN,DEN,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504819,Andrei-Eduard Ionescu,M,NA,NA,NA,ROU,ROU,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504820,Vitor Ishiy,M,NA,NA,NA,BRA,BRA,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504821,Anton Källberg,M,NA,NA,NA,SWE,SWE,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504822,Deni Kožul,M,NA,NA,NA,SLO,SLO,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504823,Alberto Miño,M,NA,NA,NA,ECU,ECU,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504824,Liam Pitchford,M,NA,NA,NA,GBR,GBR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504825,Tomislav Pucar,M,NA,NA,NA,CRO,CRO,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504826,Dang Qiu,M,NA,NA,NA,GER,GER,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504827,Miłosz Redzimski,M,NA,NA,NA,POL,POL,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504828,Álvaro Robles,M,NA,NA,NA,ESP,ESP,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504829,Wang Chuqin,M,NA,NA,NA,CHN,CHN,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504830,Wong Chun Ting,M,NA,NA,NA,HKG,HKG,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504831,Sharath Kamal Achanta,M,NA,NA,NA,IND,IND,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504832,Brian Afanador,M,NA,NA,NA,PUR,PUR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504833,Nima Alamian,M,NA,NA,NA,IRI,IRI,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504834,Martin Allegro,M,NA,NA,NA,BEL,BEL,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504835,Tiago Apolónia,M,NA,NA,NA,POR,POR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504836,Quadri Aruna,M,NA,NA,NA,NGR,NGR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504837,Mehdi Bouloussa,M,NA,NA,NA,ALG,ALG,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504838,Nicolás Burgos,M,NA,NA,NA,CHI,CHI,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504839,Jo Dae-Seong,M,NA,NA,NA,KOR,KOR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504840,Harmeet Desai,M,NA,NA,NA,IND,IND,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504841,Ibrahima Diaw,M,NA,NA,NA,SEN,SEN,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504842,Mohamed El-Beialy,M,NA,NA,NA,EGY,EGY,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504843,Marcos Freitas,M,NA,NA,NA,POR,POR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504844,Daniel González,M,NA,NA,NA,PUR,PUR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504845,Daniel Habesohn,M,NA,NA,NA,AUT,AUT,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504846,Saheed Idowu,M,NA,NA,NA,CGO,CGO,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504847,Ovidiu Ionescu,M,NA,NA,NA,ROU,ROU,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504848,Santiago Lorenzo,M,NA,NA,NA,ARG,ARG,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504849,Nicholas Lum,M,NA,NA,NA,AUS,AUS,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504850,Finn Luu,M,NA,NA,NA,AUS,AUS,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504851,Edward Ly,M,NA,NA,NA,CAN,CAN,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504852,Marcos Madrid,M,NA,NA,NA,MEX,MEX,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504853,Luka Mladenovic,M,NA,NA,NA,LUX,LUX,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504854,Cédric Nuytinck,M,NA,NA,NA,BEL,BEL,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504855,Olajide Omotayo,M,NA,NA,NA,NGR,NGR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504856,Andy Pereira,M,NA,NA,NA,CUB,CUB,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504857,Izaac Quek,M,NA,NA,NA,SGP,SGP,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504858,Fabio Rakotoarimanana,M,NA,NA,NA,MAD,MAD,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504859,Eugene Wang,M,NA,NA,NA,CAN,CAN,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504860,Jang Wang,M,NA,NA,NA,SVK,SVK,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504861,Vicky Wu,M,NA,NA,NA,FIJ,FIJ,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504862,Yaroslav Zhmudenko,M,NA,NA,NA,UKR,UKR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504863,Zaid Abo Yaman,M,NA,NA,NA,JOR,JOR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504864,Santoo Shrestha,M,NA,NA,NA,NEP,NEP,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504865,Vladislav Ursu,M,NA,NA,NA,MDA,MDA,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Men",NA
1504866,Fan Zhendong,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504867,Ma Long,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504868,Wang Chuqin,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504869,Anton Källberg,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504870,Kristian Karlsson,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504871,Truls Möregårdh,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504872,Simon Gauzy,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504873,Alexis Lebrun,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504874,Félix Lebrun,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504875,Tomokazu Harimoto,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504876,Hiroto Shinozuka,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504877,Shunsuke Togami,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504878,Hugo Calderano,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504879,Vitor Ishiy,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504880,Guilherme Teodoro,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504881,Timo Boll,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504882,Dimitrij Ovtcharov,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504883,Dang Qiu,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504884,Jo Dae-Seong,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504885,Jang U-Jin,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504886,Im Jong-Hun,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504887,Chuang Chih-Yuan,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504888,Kao Cheng-Jui,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504889,Lin Yun-Ju,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504890,Hwan Bae,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504891,Nicholas Lum,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504892,Finn Luu,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504893,Jeremy Hazin,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504894,Edward Ly,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504895,Eugene Wang,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504896,Andrej Gaćina,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504897,Tomislav Pucar,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504898,Filip Zeljko,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504899,Martin Buch Andersen,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504900,Jonathan Groth,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504901,Anders Lind,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504902,Youssef Abdel-Aziz,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504903,Khalid Assar,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504904,Mohamed El-Beialy,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504905,Sharath Kamal Achanta,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504906,Harmeet Desai,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504907,Manav Thakkar,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504908,Tiago Apolónia,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504909,Marcos Freitas,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504910,João Geraldo,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504911,Peter Hribar,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504912,Darko Jorgić,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504913,Deni Kožul,M,NA,NA,NA,,,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Team, Men",NA
1504914,Chen Meng,F,NA,NA,NA,CHN,CHN,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",Gold
1504915,Sun Yingsha,F,NA,NA,NA,CHN,CHN,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",Silver
1504916,Hina Hayata,F,NA,NA,NA,JPN,JPN,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",Bronze
1504917,Sin Yu-Bin,F,NA,NA,NA,KOR,KOR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504918,Cheng I-Ching,F,NA,NA,NA,TPE,TPE,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504919,Miu Hirano,F,NA,NA,NA,JPN,JPN,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504920,Sofia Polcanova,F,NA,NA,NA,AUT,AUT,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504921,Pyon Song-Gyong,F,NA,NA,NA,PRK,PRK,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504922,Sreeja Akula,F,NA,NA,NA,IND,IND,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504923,Natalia Bajor,F,NA,NA,NA,POL,POL,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504924,Manika Batra,F,NA,NA,NA,IND,IND,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504925,Adriana Díaz,F,NA,NA,NA,PUR,PUR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504926,Britt Eerland,F,NA,NA,NA,NED,NED,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504927,Bernadette Szőcs,F,NA,NA,NA,ROU,ROU,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504928,Jia Nan Yuan,F,NA,NA,NA,FRA,FRA,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504929,Lily Zhang,F,NA,NA,NA,USA,USA,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504930,Xia Lian Ni,F,NA,NA,NA,LUX,LUX,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504931,Zeng Jian,F,NA,NA,NA,SGP,SGP,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504932,Fu Yu,F,NA,NA,NA,POR,POR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504933,Eliza Samara,F,NA,NA,NA,ROU,ROU,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504934,Amy Wang,F,NA,NA,NA,USA,USA,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504935,Nina Mittelham,F,NA,NA,NA,GER,GER,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504936,Mo Zhang,F,NA,NA,NA,CAN,CAN,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504937,Dina Meshref,F,NA,NA,NA,EGY,EGY,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504938,Georgina Póta,F,NA,NA,NA,HUN,HUN,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504939,Bruna Takahashi,F,NA,NA,NA,BRA,BRA,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504940,Prithika Pavade,F,NA,NA,NA,FRA,FRA,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504941,Zhu Cheng Zhu,F,NA,NA,NA,HKG,HKG,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504942,Marharyta Pesotska,F,NA,NA,NA,UKR,UKR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504943,Jieni Shao,F,NA,NA,NA,POR,POR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504944,Hana Matelová,F,NA,NA,NA,CZE,CZE,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504945,Linda Bergström,F,NA,NA,NA,SWE,SWE,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504946,Giulia Takahashi,F,NA,NA,NA,BRA,BRA,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504947,Sibel Altınkaya,F,NA,NA,NA,TUR,TUR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504948,Ivana Malobabić,F,NA,NA,NA,CRO,CRO,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504949,Stina Källberg,F,NA,NA,NA,SWE,SWE,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504950,Jeon Ji-Hui,F,NA,NA,NA,KOR,KOR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504951,Suthasini Sawettabut,F,NA,NA,NA,THA,THA,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504952,Solomiya Brateyko,F,NA,NA,NA,UKR,UKR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504953,Sarah Hanffou,F,NA,NA,NA,CMR,CMR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504954,Izabela Lupulesku,F,NA,NA,NA,SRB,SRB,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504955,Priscilla Tommy,F,NA,NA,NA,VAN,VAN,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504956,Doo Hoi Kem,F,NA,NA,NA,HKG,HKG,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504957,Min-Hyung Jee,F,NA,NA,NA,AUS,AUS,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504958,Fatimo Bello,F,NA,NA,NA,NGR,NGR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504959,María Paulina Vega,F,NA,NA,NA,CHI,CHI,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504960,María Xiao,F,NA,NA,NA,ESP,ESP,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504961,Debora Vivarelli,F,NA,NA,NA,ITA,ITA,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504962,Melissa Tapper,F,NA,NA,NA,AUS,AUS,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504963,Xiaona Shan,F,NA,NA,NA,GER,GER,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504964,Mariana Sahakian,F,NA,NA,NA,LBN,LBN,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504965,Edem Offiong,F,NA,NA,NA,NGR,NGR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504966,Neda Shahsavari,F,NA,NA,NA,IRI,IRI,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504967,Anna Hursey,F,NA,NA,NA,GBR,GBR,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504968,Chien Tung-Chuan,F,NA,NA,NA,TPE,TPE,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504969,Giorgia Piccolin,F,NA,NA,NA,ITA,ITA,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504970,Zhou Jingyi,F,NA,NA,NA,SGP,SGP,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504971,Orawan Paranang,F,NA,NA,NA,THA,THA,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504972,Sarah de Nutte,F,NA,NA,NA,LUX,LUX,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
1504973,Arantxa Cossio,F,NA,NA,NA,MEX,MEX,2024 Summer,2024,Summer,Paris,Table Tennis,"Table Tennis Singles, Women",NA
