ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1501388,Louisa Altenhuber,F,NA,NA,NA,NA,NA,2020 Summer,2020,Summer,Tokyo,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501389,Lương Thị Thảo,F,NA,NA,NA,NA,NA,2020 Summer,2020,Summer,Tokyo,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501390,Đinh Thị Hảo,F,NA,NA,NA,NA,NA,2020 Summer,2020,Summer,Tokyo,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501391,Nour Elhouda Ettaieb,F,NA,170.0,57.0,NA,NA,2020 Summer,2020,Summer,Tokyo,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501392,Khadija Krimi,F,NA,NA,NA,NA,NA,2020 Summer,2020,Summer,Tokyo,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501393,Mutiara Putri,F,NA,NA,NA,NA,NA,2020 Summer,2020,Summer,Tokyo,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501394,Melani Putri,F,NA,NA,NA,NA,NA,2020 Summer,2020,Summer,Tokyo,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501395,Yulisa López,F,NA,NA,NA,NA,NA,2020 Summer,2020,Summer,Tokyo,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501396,Jennieffer Zúñiga,F,NA,NA,NA,NA,NA,2020 Summer,2020,Summer,Tokyo,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501430,Andrei-Sebastian Cornea,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501431,Marian Enache,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501432,Melvin Twellaar,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501433,Stef Broenink,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501434,Daire Lynch,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501435,Philip Doyle,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501436,Sorin Koszyk,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501437,Ben Davison,M,NA,193.0,87.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501438,Aleix García,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501439,Rodrigo Conde,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501440,Robbie Manson,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501441,Jordan Parry,M,NA,189.0,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501442,Martin Mačković,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501443,Nikolaj Pimenov,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501444,Hugo Boucheron,M,NA,195.0,90.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501445,Matthieu Androdias,M,NA,194.0,94.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501446,Jonas Gelsen,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501447,Marc Weber,M,NA,191.0,91.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501448,Martin Helseth,M,NA,192.0,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501449,Kjetil Borch,M,NA,193.0,84.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501450,Liu Zhiyu,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501451,Adilijiang Sulitan,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501452,Patrik Lončarić,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501453,Anton Lončarić,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501454,Nicolò Carucci,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501455,Matteo Sartori,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Men",NA
1501457,Finn Florijn,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501458,Tone Wieten,M,NA,201.0,102.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501459,Koen Metsemakers,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501461,Luca Rambaldi,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501462,Andrea Panizza,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501463,Giacomo Gentili,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501465,Mateusz Biskup,M,NA,190.0,91.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501466,Mirosław Ziętarski,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501467,Fabian Barański,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501469,Callum Dixon,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501470,Matt Haywood,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501471,Graeme Thomas,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501473,Max Appel,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501474,Tim Naske,M,NA,184.0,84.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501475,Moritz Wolff,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501477,Jan Jonah Plock,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501478,Scott Bärlocher,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501479,Maurin Lange,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501481,Allar Raja,M,NA,190.0,95.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501482,Tõnu Endrekson,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501483,Johann Poolak,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501485,Oscar Helvig,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501486,Jonas Juel,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501487,Erik Solbakken,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501489,Andrei Lungu,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501490,Florin Bogdan Horodișteanu,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501491,Ioan Prundeanu,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Men",NA
1501492,Martin Sinković,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501493,Valent Sinković,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501494,Oliver Wynne-Griffith,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501495,Tom George,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501496,Roman Röösli,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501497,Andrin Gulich,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501498,Florin Arteni,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501499,Florin Lehaci,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501500,Jaime Canalejo,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501501,Javier García,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501502,Ross Corrigan,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501503,Nathan Timoney,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501504,Dan Williamson,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501505,Phillip Wilson,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501506,Dovydas Stankūnas,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501507,Domantas Stankūnas,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501508,John Smith,M,NA,192.0,72.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501509,Christopher Baxter,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501510,Billy Bender,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501511,Oliver Bub,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501512,Julius Christ,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501513,Sönke Kruse,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501514,Davide Comini,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501515,Giovanni Codato,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501516,Patrick Holt,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501517,Simon Keenan,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Men",NA
1501519,Justin Best,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501520,Michael Grady,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501521,Liam Corrigan,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501523,Logan Ullrich,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501524,Tom Murray,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501525,Matt MacDonald,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501527,David Ambler,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501528,Matt Aldridge,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501529,Freddie Davidson,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501531,Giovanni Abagnale,M,NA,198.0,90.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501532,Giuseppe Vicino,M,NA,195.0,95.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501533,Nicholas Kohl,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501535,Sergiu Bejan,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501536,Andrei Mândrilă,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501537,Ciprian Tudosă,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501539,Jack Robertson,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501540,Fergus Hamilton,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501541,Alex Hill,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501543,Nelson Ritsema,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501544,Eli Brouwer,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501545,Rik Rienks,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501547,Guillaume Turlan,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501548,Benoît Brunet,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501549,Téo Rayet,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501551,Tim Roth,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501552,Patrick Brunner,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501553,Kai Schaetzle,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Men",NA
1501555,Rory Gibbs,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501556,Morgan Bolding,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501557,Jacob Dawson,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501558,Charles Elwes,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501559,Tom Digby,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501560,James Rudkin,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501561,Tom Ford,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501562,Harry Brightmore,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501564,Olav Molenaar,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501565,Sander de Graaf,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501566,Ruben Knab,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501567,Gert-Jan van Doorn,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501568,Jacob van de Kerkhof,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501569,Jan van der Bij,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501570,Mick Makker,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501571,Dieuwke Fetter,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501573,Nicholas Rusher,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501574,Christian Tabash,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501575,Clark Dean,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501576,Christopher Carlson,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501577,Peter Chatain,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501578,Evan Olson,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501579,Pieter Quinton,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501580,Rielly Milne,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501582,Mattes Schönherr,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501583,Olaf Roggensack,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501584,Laurits Follert,M,NA,194.0,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501585,Max John,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501586,Frederik Breuer,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501587,Wolf-Niclas Schröder,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501588,Torben Johannesen,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501589,Jonas Wiesen,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501590,Julius Christ,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501592,Laurențiu Danciu,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501593,Bogdan Baitoc,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501594,Constantin Adam,M,NA,202.0,105.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501595,Marius Cozmiuc,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501596,Mugurel Semciuc,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501597,Florin Arteni,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501598,Florin Lehaci,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501599,Adrian Munteanu,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501601,Tim Masters,M,NA,195.0,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501602,Spencer Turrin,M,NA,190.0,92.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501603,Alex Purnell,M,NA,195.0,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501604,Jack Hargreaves,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501605,Jack O'Brien,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501606,Angus Dawson,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501607,Angus Widdicombe,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501608,Kendall Brodie,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501609,Joshua Hicks,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501611,Jacopo Frigerio,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501612,Emanuele Gaetani Liseo,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501613,Salvatore Monfrecola,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501614,Davide Verità,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501615,Gennaro Di Mauro,M,NA,210.0,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501616,Leonardo Pietra Caprina,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501617,Vincenzo Abbagnale,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501618,Alessandra Faella,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Men",NA
1501619,Fintan McCarthy,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501620,Paul O'Donovan,M,NA,177.0,70.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501621,Stefano Oppo,M,NA,187.0,70.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501622,Gabriel Soares,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501623,Antonios Papakonstantinou,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501624,Petros Gkaidatzis,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501625,Jan Schäuble,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501626,Raphaël Ahumada,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501627,Lars Benske,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501628,Ask Jarl Tjøm,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501629,Jiří Šimánek,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501630,Miroslav Vraštil,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501631,Hugo Beurey,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501632,Ferdinand Ludwig,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501633,Dennis Carracedo Ferrero,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501634,Caetano Horta,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501635,Niels Van Zandweghe,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501636,Tibo Vyvey,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501637,Miguel Carballo,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501638,Alexis López,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
